"","Vacc_scenario","Year","sample","Age <1","Age 1-5","Age 6-14","Age 15-19","Age 20-49","Age 50+"
"3042",53,"2010","42933",32085.4772938056,200367.713271571,403833.352674465,110360.810289657,302263.066318866,140436.007150801
"3043",53,"2010","45288",14965.1429635566,96403.245998731,154813.283201395,54866.8947043331,149921.236077365,67016.6659793826
"3044",53,"2010","45942",27809.5158052955,158041.618812679,291898.419958716,179644.260156578,503735.348017025,167506.278706775
"3045",53,"2010","46802",41524.8623817746,224041.337046824,453362.202441253,345681.368124949,968199.980726563,267670.726047217
"3046",53,"2010","47224",30205.2650206819,196661.234830318,384861.190260297,71635.4085813259,198074.160841795,144024.437497153
"3047",53,"2010","47367",22106.0499413066,143844.69792553,267077.851162653,61852.3468307558,170241.795954538,105571.269370464
"3048",53,"2010","5011",58085.645196794,397094.548897251,889386.16045689,82768.2907492555,226298.744176843,237395.95651303
"3049",53,"2010","506",66820.5281003715,365683.988571127,792339.370733049,445537.870761558,1254833.75260764,411379.947897277
"3050",53,"2010","51542",61062.9837669884,374222.707257707,809952.158936828,191177.645066799,536856.592699367,325021.292784147
"3051",53,"2010","53893",45471.4395779371,275464.005489525,573858.493036356,177273.762060321,483036.953416057,172306.698005742
"3052",53,"2010","5449",22664.3180104809,150050.895872417,276634.633546948,60392.380043166,163158.324654934,74090.9220125864
"3053",53,"2010","54520",12168.4939951624,80378.2113107403,118811.08038887,42430.5129488177,115866.078724586,60118.0171942905
"3054",53,"2010","55004",46759.5554706647,255234.680836971,519428.90402658,330817.02203501,927329.203558266,280172.272410515
"3055",53,"2010","55351",36079.9801973257,211122.112063167,408444.060443785,156795.270727942,441963.111883382,208084.969439767
"3056",53,"2010","56066",22858.9672622984,132614.912263058,236033.130655242,133471.58976142,381178.184573448,163774.984468651
"3057",53,"2010","56127",16483.5416294979,105548.414553759,173238.169209115,56585.0187768307,156500.568898115,80963.0865584735
"3058",53,"2010","57658",20057.8455407594,126451.934796509,225514.334084101,71747.9807681312,196612.763072395,94205.5760862885
"3059",53,"2010","62621",73111.4236858273,484145.396012318,1085176.46065716,134047.974327221,367219.178566395,286695.952211813
"3060",53,"2010","6379",19044.2046883031,111893.943971465,189539.544654238,114792.408068804,316414.619158465,100650.545687258
"3061",53,"2010","6472",21839.669825516,131128.19711771,230445.774267753,101551.96541467,284280.2932827,119725.100559868
"3062",53,"2010","65392",16016.1753746324,107879.317855944,182579.005254422,41258.0351583076,113307.699201261,83103.3575243977
"3063",53,"2010","65565",17405.5644639694,110953.796397966,184510.704167045,58027.6712152361,160373.892791969,89897.7081858579
"3064",53,"2010","68935",24393.7159391768,157397.304963597,296265.747326838,74701.6547182874,202109.698406086,86771.7060335214
"3065",53,"2010","69914",14452.2438040677,96501.9470093869,155575.045123494,43004.8998919982,117514.727736298,67750.9785722508
"3066",53,"2010","71381",18844.9032032556,119821.347358631,206921.638769539,62188.9522137765,172515.6349723,97041.06181219
"3067",53,"2010","71861",14634.4954984737,92246.338250085,145533.27463806,59992.957509663,169952.855577507,93017.3982933542
"3068",53,"2010","72817",20064.8984907199,120344.650544981,212937.732702508,112873.935926818,308619.739906454,93479.3185935635
"3069",53,"2010","73311",18608.2944217301,113036.190379146,194227.542551445,94830.8938596583,262543.432989327,98040.0923709929
"3070",53,"2010","741",71148.9877886593,440197.774793722,959594.168508073,185727.473613415,531423.971638449,446055.131004547
"3071",53,"2010","74173",15745.2692326074,95502.2491078671,154400.975910215,90046.166334541,251209.045298085,94851.8971867983
"3072",53,"2010","74325",16532.3196410471,104154.896536246,171155.157681332,61456.4644328362,171198.884039931,90438.7591855672
"3073",53,"2010","75414",131908.871998434,687947.071243651,1527909.23928183,1102893.74080227,3089244.79143915,637841.832532043
"3074",53,"2010","75587",130678.200224091,681110.078832781,1508838.92862443,1047359.67878772,2973561.2013521,788368.414026224
"3075",53,"2010","76110",146903.71603701,973868.797716823,2295584.56328139,205340.66672496,571920.904851668,698817.293820913
"3076",53,"2010","76419",52563.925247756,293408.665412739,610558.05038861,313906.360149628,877172.39878879,287261.359701106
"3077",53,"2010","77081",95262.3182783064,519107.717355553,1158749.86367815,682413.469639017,1852276.11194489,313368.321350402
"3078",53,"2010","78635",18480.4674494695,122003.859701718,210669.895788259,52656.2750324836,142930.532193565,69448.0389901826
"3079",53,"2010","79067",13013.738180149,89963.4937502137,147086.786928669,37645.624993467,102381.757777791,52927.6586780492
"3080",53,"2010","7944",61540.0118238529,355467.83081976,754702.252123171,258964.952005325,747924.708805678,439976.372683338
"3081",53,"2010","79963",12700.0816618209,82417.664102785,124307.506329753,48261.7249162293,132374.679296206,64417.3881768643
"3082",53,"2010","80345",15688.6151021807,95483.0656372901,154622.997805573,84915.7179774006,236523.599613157,92874.3332285521
"3083",53,"2010","80697",17007.9392243809,105594.844907454,173342.245388391,70792.2388197252,195554.787145272,84476.6354717487
"3084",53,"2010","80960",30190.184265673,164677.352255102,317371.548843852,281819.236661359,775757.314153361,172528.48351411
"3085",53,"2010","82925",17366.2396305857,102444.365000495,169075.768870877,126747.136475617,346584.350929569,89077.2294691239
"3086",53,"2010","84682",24822.6428777139,155821.266050757,296322.608766921,83481.9536428531,232226.535488065,131173.35598983
"3087",53,"2010","84746",66419.1422126337,341531.680273491,720894.474687619,660819.285844634,1872426.37648177,490966.382365981
"3088",53,"2010","85945",18649.3103535561,126600.152917431,226021.149807966,40177.0528599217,110564.853431862,106387.194955663
"3089",53,"2010","88719",19616.6186060805,117506.356780174,202541.315848564,111357.469303908,302145.834892519,84398.4430786509
"3090",53,"2010","88723",22405.5165556241,131238.122912575,236409.089324947,148107.398086463,401944.401400482,99157.4100102087
"3091",53,"2010","89834",30237.0118755833,175436.760809205,341896.459995081,158986.571110478,448690.035343258,192584.975187578
"3092",53,"2010","90462",25045.4108828076,150659.952411784,281688.866821155,128658.198970666,350156.192343907,103494.996487226
"3093",53,"2010","90853",24514.049924937,149576.348439211,284585.761787854,109944.740901177,302642.403278099,114773.647986366
"3094",53,"2010","93021",19210.8611808104,124267.433302926,217403.701152561,60448.426425186,166413.978360018,82540.6476952661
"3095",53,"2010","93187",12310.7389727272,84496.3702418133,132253.114792653,36130.7241595647,98622.9973416042,60435.717095892
"3096",53,"2010","93833",15410.2756016196,103449.022336107,172941.463818262,42736.4339302775,116681.004302645,71109.486650784
"3097",53,"2010","9736",28600.2174390267,192110.705483271,390243.468236178,66636.7090624251,179842.104717337,98026.6009562787
"3098",53,"2010","97383",35162.1101693353,201472.958441726,401470.689496669,206354.134953211,562534.373219145,148756.713529557
"3099",53,"2010","98203",39584.1691413744,220800.58195194,455662.999426295,282218.927634853,772554.721659621,187380.739260372
"3100",53,"2010","99651",19841.390435542,118635.31411908,206268.008760731,110765.107876428,308875.299114311,115814.712339014
"3101",53,"2011","10336",169034.542610389,811825.607164798,1796424.32586245,1670553.17213507,4869818.82568543,1435913.03146263
"3102",53,"2011","12234",315021.894318658,1555345.40671502,3547635.58057604,2777091.67102466,8048659.10174938,1161213.5464492
"3103",53,"2011","12816",174551.478631657,851218.840286198,1911329.33221163,1750764.61040097,4927750.5022687,756761.556488478
"3104",53,"2011","12839",207632.964003927,1007103.71199642,2266865.9552704,2054878.25512821,5854931.50252511,970248.384212993
"3105",53,"2011","13978",61143.4654407329,304906.610832911,635086.989865231,677919.556367675,1888544.95324641,414937.701417176
"3106",53,"2011","1412",256167.93929303,1236577.69764853,2800759.86748626,2572025.17077556,7335882.29734333,777620.331511083
"3107",53,"2011","14418",113828.687748203,595571.578909994,1333203.64288418,774108.582161687,2162884.92919002,572230.767671443
"3108",53,"2011","14849",213431.629297782,1137846.71123332,2638746.49469806,1054193.58728146,2894247.89893318,590798.145490005
"3109",53,"2011","15046",367929.238731651,1869232.41787601,4306179.31569714,2370146.32900054,6819658.35883044,1517660.79085641
