"","day","v1","v2","v3","v4","v5","v6"
"2473",2016-10-08,84151,415265,666146,294288,1006254,253809
"2474",2016-10-09,84157,415294,666192,294309,1006324,253827
"2475",2016-10-10,84162,415322,666239,294329,1006394,253844
"2476",2016-10-11,84168,415351,666285,294350,1006464,253862
"2477",2016-10-12,84174,415380,666332,294370,1006534,253880
"2478",2016-10-13,84180,415409,666378,294391,1006604,253897
"2479",2016-10-14,84186,415438,666424,294411,1006674,253915
"2480",2016-10-15,84192,415467,666471,294432,1006744,253933
"2481",2016-10-16,84198,415496,666517,294452,1006814,253951
"2482",2016-10-17,84203,415525,666563,294473,1006884,253968
"2483",2016-10-18,84209,415554,666610,294493,1006954,253986
"2484",2016-10-19,84215,415583,666656,294514,1007024,254004
"2485",2016-10-20,84221,415612,666703,294534,1007094,254021
"2486",2016-10-21,84227,415641,666749,294555,1007165,254039
"2487",2016-10-22,84233,415670,666795,294575,1007235,254057
"2488",2016-10-23,84239,415698,666842,294596,1007305,254074
"2489",2016-10-24,84244,415727,666888,294616,1007375,254092
"2490",2016-10-25,84250,415756,666935,294637,1007445,254110
"2491",2016-10-26,84256,415785,666981,294657,1007515,254127
"2492",2016-10-27,84262,415814,667027,294678,1007585,254145
"2493",2016-10-28,84268,415843,667074,294698,1007655,254163
"2494",2016-10-29,84274,415872,667120,294719,1007725,254180
"2495",2016-10-30,84280,415901,667167,294739,1007795,254198
"2496",2016-10-31,84286,415930,667213,294760,1007865,254216
"2497",2016-11-01,84291,415959,667259,294780,1007935,254233
"2498",2016-11-02,84297,415988,667306,294801,1008005,254251
"2499",2016-11-03,84303,416017,667352,294821,1008076,254269
"2500",2016-11-04,84309,416046,667399,294842,1008146,254286
"2501",2016-11-05,84315,416074,667445,294862,1008216,254304
"2502",2016-11-06,84321,416103,667491,294883,1008286,254322
"2503",2016-11-07,84327,416132,667538,294903,1008356,254339
"2504",2016-11-08,84332,416161,667584,294924,1008426,254357
"2505",2016-11-09,84338,416190,667631,294944,1008496,254375
"2506",2016-11-10,84344,416219,667677,294965,1008566,254392
"2507",2016-11-11,84350,416248,667723,294985,1008636,254410
"2508",2016-11-12,84356,416277,667770,295006,1008706,254428
"2509",2016-11-13,84362,416306,667816,295026,1008776,254445
"2510",2016-11-14,84368,416335,667863,295047,1008846,254463
"2511",2016-11-15,84373,416364,667909,295067,1008916,254481
"2512",2016-11-16,84379,416393,667955,295088,1008987,254499
"2513",2016-11-17,84385,416421,668002,295108,1009057,254516
"2514",2016-11-18,84391,416450,668048,295129,1009127,254534
"2515",2016-11-19,84397,416479,668094,295149,1009197,254552
"2516",2016-11-20,84403,416508,668141,295170,1009267,254569
"2517",2016-11-21,84409,416537,668187,295190,1009337,254587
"2518",2016-11-22,84414,416566,668234,295211,1009407,254605
"2519",2016-11-23,84420,416595,668280,295231,1009477,254622
"2520",2016-11-24,84426,416624,668326,295252,1009547,254640
"2521",2016-11-25,84432,416653,668373,295272,1009617,254658
"2522",2016-11-26,84438,416682,668419,295293,1009687,254675
"2523",2016-11-27,84444,416711,668466,295313,1009757,254693
"2524",2016-11-28,84450,416740,668512,295334,1009827,254711
"2525",2016-11-29,84455,416769,668558,295354,1009898,254728
"2526",2016-11-30,84461,416797,668605,295375,1009968,254746
"2527",2016-12-01,84467,416826,668651,295395,1010038,254764
"2528",2016-12-02,84473,416855,668698,295416,1010108,254781
"2529",2016-12-03,84479,416884,668744,295436,1010178,254799
"2530",2016-12-04,84485,416913,668790,295457,1010248,254817
"2531",2016-12-05,84491,416942,668837,295477,1010318,254834
"2532",2016-12-06,84496,416971,668883,295498,1010388,254852
"2533",2016-12-07,84502,417000,668930,295518,1010458,254870
"2534",2016-12-08,84508,417029,668976,295539,1010528,254887
"2535",2016-12-09,84514,417058,669022,295559,1010598,254905
"2536",2016-12-10,84520,417087,669069,295580,1010668,254923
"2537",2016-12-11,84526,417116,669115,295600,1010738,254940
"2538",2016-12-12,84532,417145,669162,295621,1010809,254958
"2539",2016-12-13,84538,417173,669208,295641,1010879,254976
"2540",2016-12-14,84543,417202,669254,295662,1010949,254993
"2541",2016-12-15,84549,417231,669301,295682,1011019,255011
"2542",2016-12-16,84555,417260,669347,295703,1011089,255029
"2543",2016-12-17,84561,417289,669393,295723,1011159,255047
"2544",2016-12-18,84567,417318,669440,295744,1011229,255064
"2545",2016-12-19,84573,417347,669486,295764,1011299,255082
"2546",2016-12-20,84579,417376,669533,295785,1011369,255100
"2547",2016-12-21,84584,417405,669579,295805,1011439,255117
"2548",2016-12-22,84590,417434,669625,295826,1011509,255135
"2549",2016-12-23,84596,417463,669672,295846,1011579,255153
"2550",2016-12-24,84602,417492,669718,295867,1011649,255170
"2551",2016-12-25,84608,417520,669765,295887,1011720,255188
"2552",2016-12-26,84614,417549,669811,295908,1011790,255206
"2553",2016-12-27,84620,417578,669857,295928,1011860,255223
"2554",2016-12-28,84625,417607,669904,295949,1011930,255241
"2555",2016-12-29,84631,417636,669950,295969,1012000,255259
"2556",2016-12-30,84637,417665,669997,295990,1012070,255276
"2557",2016-12-31,84643,417694,670043,296010,1012140,255294
"2558",2017-01-01,84649,417724,670091,296031,1012212,255312
"2559",2017-01-02,84655,417754,670138,296052,1012284,255330
"2560",2017-01-03,84661,417783,670186,296073,1012356,255349
"2561",2017-01-04,84667,417813,670234,296094,1012428,255367
"2562",2017-01-05,84673,417843,670282,296115,1012500,255385
"2563",2017-01-06,84679,417873,670329,296137,1012573,255403
"2564",2017-01-07,84685,417902,670377,296158,1012645,255421
"2565",2017-01-08,84691,417932,670425,296179,1012717,255439
"2566",2017-01-09,84697,417962,670473,296200,1012789,255458
"2567",2017-01-10,84703,417992,670520,296221,1012861,255476
"2568",2017-01-11,84709,418021,670568,296242,1012933,255494
"2569",2017-01-12,84715,418051,670616,296263,1013005,255512
"2570",2017-01-13,84721,418081,670663,296284,1013077,255530
"2571",2017-01-14,84727,418111,670711,296305,1013149,255549
"2572",2017-01-15,84733,418140,670759,296326,1013221,255567
"2573",2017-01-16,84739,418170,670807,296347,1013294,255585
"2574",2017-01-17,84746,418200,670854,296368,1013366,255603
"2575",2017-01-18,84752,418230,670902,296390,1013438,255621
"2576",2017-01-19,84758,418259,670950,296411,1013510,255639
"2577",2017-01-20,84764,418289,670998,296432,1013582,255658
"2578",2017-01-21,84770,418319,671045,296453,1013654,255676
"2579",2017-01-22,84776,418349,671093,296474,1013726,255694
"2580",2017-01-23,84782,418378,671141,296495,1013798,255712
"2581",2017-01-24,84788,418408,671188,296516,1013870,255730
"2582",2017-01-25,84794,418438,671236,296537,1013942,255749
"2583",2017-01-26,84800,418468,671284,296558,1014015,255767
"2584",2017-01-27,84806,418497,671332,296579,1014087,255785
"2585",2017-01-28,84812,418527,671379,296600,1014159,255803
"2586",2017-01-29,84818,418557,671427,296621,1014231,255821
"2587",2017-01-30,84824,418587,671475,296643,1014303,255840
"2588",2017-01-31,84830,418616,671523,296664,1014375,255858
"2589",2017-02-01,84836,418646,671570,296685,1014447,255876
"2590",2017-02-02,84842,418676,671618,296706,1014519,255894
"2591",2017-02-03,84848,418706,671666,296727,1014591,255912
"2592",2017-02-04,84854,418735,671714,296748,1014663,255930
"2593",2017-02-05,84860,418765,671761,296769,1014736,255949
"2594",2017-02-06,84866,418795,671809,296790,1014808,255967
"2595",2017-02-07,84872,418825,671857,296811,1014880,255985
"2596",2017-02-08,84878,418854,671904,296832,1014952,256003
"2597",2017-02-09,84884,418884,671952,296853,1015024,256021
"2598",2017-02-10,84890,418914,672000,296874,1015096,256040
"2599",2017-02-11,84896,418944,672048,296896,1015168,256058
"2600",2017-02-12,84902,418973,672095,296917,1015240,256076
"2601",2017-02-13,84908,419003,672143,296938,1015312,256094
"2602",2017-02-14,84914,419033,672191,296959,1015384,256112
"2603",2017-02-15,84920,419063,672239,296980,1015457,256130
"2604",2017-02-16,84926,419092,672286,297001,1015529,256149
"2605",2017-02-17,84932,419122,672334,297022,1015601,256167
"2606",2017-02-18,84938,419152,672382,297043,1015673,256185
"2607",2017-02-19,84945,419182,672429,297064,1015745,256203
"2608",2017-02-20,84951,419211,672477,297085,1015817,256221
"2609",2017-02-21,84957,419241,672525,297106,1015889,256240
"2610",2017-02-22,84963,419271,672573,297128,1015961,256258
"2611",2017-02-23,84969,419301,672620,297149,1016033,256276
"2612",2017-02-24,84975,419330,672668,297170,1016105,256294
"2613",2017-02-25,84981,419360,672716,297191,1016178,256312
"2614",2017-02-26,84987,419390,672764,297212,1016250,256330
"2615",2017-02-27,84993,419420,672811,297233,1016322,256349
"2616",2017-02-28,84999,419449,672859,297254,1016394,256367
"2617",2017-03-01,85005,419479,672907,297275,1016466,256385
"2618",2017-03-02,85011,419509,672954,297296,1016538,256403
"2619",2017-03-03,85017,419539,673002,297317,1016610,256421
"2620",2017-03-04,85023,419568,673050,297338,1016682,256440
"2621",2017-03-05,85029,419598,673098,297359,1016754,256458
"2622",2017-03-06,85035,419628,673145,297381,1016826,256476
"2623",2017-03-07,85041,419658,673193,297402,1016899,256494
"2624",2017-03-08,85047,419687,673241,297423,1016971,256512
"2625",2017-03-09,85053,419717,673289,297444,1017043,256530
"2626",2017-03-10,85059,419747,673336,297465,1017115,256549
"2627",2017-03-11,85065,419777,673384,297486,1017187,256567
"2628",2017-03-12,85071,419806,673432,297507,1017259,256585
"2629",2017-03-13,85077,419836,673479,297528,1017331,256603
"2630",2017-03-14,85083,419866,673527,297549,1017403,256621
"2631",2017-03-15,85089,419896,673575,297570,1017475,256640
"2632",2017-03-16,85095,419926,673623,297591,1017547,256658
"2633",2017-03-17,85101,419955,673670,297612,1017619,256676
"2634",2017-03-18,85107,419985,673718,297634,1017692,256694
"2635",2017-03-19,85113,420015,673766,297655,1017764,256712
"2636",2017-03-20,85119,420045,673814,297676,1017836,256731
"2637",2017-03-21,85125,420074,673861,297697,1017908,256749
"2638",2017-03-22,85131,420104,673909,297718,1017980,256767
"2639",2017-03-23,85137,420134,673957,297739,1018052,256785
"2640",2017-03-24,85144,420164,674004,297760,1018124,256803
"2641",2017-03-25,85150,420193,674052,297781,1018196,256821
"2642",2017-03-26,85156,420223,674100,297802,1018268,256840
"2643",2017-03-27,85162,420253,674148,297823,1018340,256858
"2644",2017-03-28,85168,420283,674195,297844,1018413,256876
"2645",2017-03-29,85174,420312,674243,297865,1018485,256894
"2646",2017-03-30,85180,420342,674291,297887,1018557,256912
"2647",2017-03-31,85186,420372,674339,297908,1018629,256931
"2648",2017-04-01,85192,420402,674386,297929,1018701,256949
"2649",2017-04-02,85198,420431,674434,297950,1018773,256967
"2650",2017-04-03,85204,420461,674482,297971,1018845,256985
"2651",2017-04-04,85210,420491,674530,297992,1018917,257003
"2652",2017-04-05,85216,420521,674577,298013,1018989,257021
"2653",2017-04-06,85222,420550,674625,298034,1019061,257040
"2654",2017-04-07,85228,420580,674673,298055,1019134,257058
"2655",2017-04-08,85234,420610,674720,298076,1019206,257076
"2656",2017-04-09,85240,420640,674768,298097,1019278,257094
"2657",2017-04-10,85246,420669,674816,298118,1019350,257112
"2658",2017-04-11,85252,420699,674864,298140,1019422,257131
"2659",2017-04-12,85258,420729,674911,298161,1019494,257149
"2660",2017-04-13,85264,420759,674959,298182,1019566,257167
"2661",2017-04-14,85270,420788,675007,298203,1019638,257185
"2662",2017-04-15,85276,420818,675055,298224,1019710,257203
"2663",2017-04-16,85282,420848,675102,298245,1019782,257221
"2664",2017-04-17,85288,420878,675150,298266,1019855,257240
"2665",2017-04-18,85294,420907,675198,298287,1019927,257258
"2666",2017-04-19,85300,420937,675245,298308,1019999,257276
"2667",2017-04-20,85306,420967,675293,298329,1020071,257294
"2668",2017-04-21,85312,420997,675341,298350,1020143,257312
"2669",2017-04-22,85318,421026,675389,298372,1020215,257331
"2670",2017-04-23,85324,421056,675436,298393,1020287,257349
"2671",2017-04-24,85330,421086,675484,298414,1020359,257367
"2672",2017-04-25,85336,421116,675532,298435,1020431,257385
"2673",2017-04-26,85342,421145,675580,298456,1020503,257403
"2674",2017-04-27,85349,421175,675627,298477,1020576,257421
"2675",2017-04-28,85355,421205,675675,298498,1020648,257440
"2676",2017-04-29,85361,421235,675723,298519,1020720,257458
"2677",2017-04-30,85367,421264,675770,298540,1020792,257476
"2678",2017-05-01,85373,421294,675818,298561,1020864,257494
"2679",2017-05-02,85379,421324,675866,298582,1020936,257512
"2680",2017-05-03,85385,421354,675914,298603,1021008,257531
"2681",2017-05-04,85391,421383,675961,298625,1021080,257549
"2682",2017-05-05,85397,421413,676009,298646,1021152,257567
"2683",2017-05-06,85403,421443,676057,298667,1021224,257585
"2684",2017-05-07,85409,421473,676105,298688,1021297,257603
"2685",2017-05-08,85415,421502,676152,298709,1021369,257621
"2686",2017-05-09,85421,421532,676200,298730,1021441,257640
"2687",2017-05-10,85427,421562,676248,298751,1021513,257658
"2688",2017-05-11,85433,421592,676295,298772,1021585,257676
"2689",2017-05-12,85439,421621,676343,298793,1021657,257694
"2690",2017-05-13,85445,421651,676391,298814,1021729,257712
"2691",2017-05-14,85451,421681,676439,298835,1021801,257731
"2692",2017-05-15,85457,421711,676486,298856,1021873,257749
"2693",2017-05-16,85463,421740,676534,298878,1021945,257767
"2694",2017-05-17,85469,421770,676582,298899,1022018,257785
"2695",2017-05-18,85475,421800,676630,298920,1022090,257803
"2696",2017-05-19,85481,421830,676677,298941,1022162,257822
"2697",2017-05-20,85487,421859,676725,298962,1022234,257840
"2698",2017-05-21,85493,421889,676773,298983,1022306,257858
"2699",2017-05-22,85499,421919,676820,299004,1022378,257876
"2700",2017-05-23,85505,421949,676868,299025,1022450,257894
"2701",2017-05-24,85511,421978,676916,299046,1022522,257912
"2702",2017-05-25,85517,422008,676964,299067,1022594,257931
"2703",2017-05-26,85523,422038,677011,299088,1022666,257949
"2704",2017-05-27,85529,422068,677059,299109,1022738,257967
"2705",2017-05-28,85535,422098,677107,299131,1022811,257985
"2706",2017-05-29,85541,422127,677155,299152,1022883,258003
"2707",2017-05-30,85548,422157,677202,299173,1022955,258022
"2708",2017-05-31,85554,422187,677250,299194,1023027,258040
"2709",2017-06-01,85560,422217,677298,299215,1023099,258058
"2710",2017-06-02,85566,422246,677346,299236,1023171,258076
"2711",2017-06-03,85572,422276,677393,299257,1023243,258094
"2712",2017-06-04,85578,422306,677441,299278,1023315,258112
"2713",2017-06-05,85584,422336,677489,299299,1023387,258131
"2714",2017-06-06,85590,422365,677536,299320,1023459,258149
"2715",2017-06-07,85596,422395,677584,299341,1023532,258167
"2716",2017-06-08,85602,422425,677632,299363,1023604,258185
"2717",2017-06-09,85608,422455,677680,299384,1023676,258203
"2718",2017-06-10,85614,422484,677727,299405,1023748,258222
"2719",2017-06-11,85620,422514,677775,299426,1023820,258240
"2720",2017-06-12,85626,422544,677823,299447,1023892,258258
"2721",2017-06-13,85632,422574,677871,299468,1023964,258276
"2722",2017-06-14,85638,422603,677918,299489,1024036,258294
"2723",2017-06-15,85644,422633,677966,299510,1024108,258312
"2724",2017-06-16,85650,422663,678014,299531,1024180,258331
"2725",2017-06-17,85656,422693,678061,299552,1024253,258349
"2726",2017-06-18,85662,422722,678109,299573,1024325,258367
"2727",2017-06-19,85668,422752,678157,299594,1024397,258385
"2728",2017-06-20,85674,422782,678205,299616,1024469,258403
"2729",2017-06-21,85680,422812,678252,299637,1024541,258422
"2730",2017-06-22,85686,422841,678300,299658,1024613,258440
"2731",2017-06-23,85692,422871,678348,299679,1024685,258458
"2732",2017-06-24,85698,422901,678396,299700,1024757,258476
"2733",2017-06-25,85704,422931,678443,299721,1024829,258494
"2734",2017-06-26,85710,422960,678491,299742,1024901,258512
"2735",2017-06-27,85716,422990,678539,299763,1024974,258531
"2736",2017-06-28,85722,423020,678586,299784,1025046,258549
"2737",2017-06-29,85728,423050,678634,299805,1025118,258567
"2738",2017-06-30,85734,423079,678682,299826,1025190,258585
"2739",2017-07-01,85740,423109,678730,299847,1025262,258603
"2740",2017-07-02,85747,423139,678777,299869,1025334,258622
"2741",2017-07-03,85753,423169,678825,299890,1025406,258640
"2742",2017-07-04,85759,423198,678873,299911,1025478,258658
"2743",2017-07-05,85765,423228,678921,299932,1025550,258676
"2744",2017-07-06,85771,423258,678968,299953,1025622,258694
"2745",2017-07-07,85777,423288,679016,299974,1025695,258713
"2746",2017-07-08,85783,423317,679064,299995,1025767,258731
"2747",2017-07-09,85789,423347,679111,300016,1025839,258749
"2748",2017-07-10,85795,423377,679159,300037,1025911,258767
"2749",2017-07-11,85801,423407,679207,300058,1025983,258785
"2750",2017-07-12,85807,423436,679255,300079,1026055,258803
"2751",2017-07-13,85813,423466,679302,300100,1026127,258822
"2752",2017-07-14,85819,423496,679350,300122,1026199,258840
"2753",2017-07-15,85825,423526,679398,300143,1026271,258858
"2754",2017-07-16,85831,423555,679446,300164,1026343,258876
"2755",2017-07-17,85837,423585,679493,300185,1026416,258894
"2756",2017-07-18,85843,423615,679541,300206,1026488,258913
"2757",2017-07-19,85849,423645,679589,300227,1026560,258931
"2758",2017-07-20,85855,423674,679636,300248,1026632,258949
"2759",2017-07-21,85861,423704,679684,300269,1026704,258967
"2760",2017-07-22,85867,423734,679732,300290,1026776,258985
"2761",2017-07-23,85873,423764,679780,300311,1026848,259003
"2762",2017-07-24,85879,423793,679827,300332,1026920,259022
"2763",2017-07-25,85885,423823,679875,300353,1026992,259040
"2764",2017-07-26,85891,423853,679923,300375,1027064,259058
"2765",2017-07-27,85897,423883,679971,300396,1027137,259076
"2766",2017-07-28,85903,423912,680018,300417,1027209,259094
"2767",2017-07-29,85909,423942,680066,300438,1027281,259113
"2768",2017-07-30,85915,423972,680114,300459,1027353,259131
"2769",2017-07-31,85921,424002,680161,300480,1027425,259149
"2770",2017-08-01,85927,424031,680209,300501,1027497,259167
"2771",2017-08-02,85933,424061,680257,300522,1027569,259185
"2772",2017-08-03,85939,424091,680305,300543,1027641,259203
"2773",2017-08-04,85946,424121,680352,300564,1027713,259222
"2774",2017-08-05,85952,424150,680400,300585,1027785,259240
"2775",2017-08-06,85958,424180,680448,300607,1027858,259258
"2776",2017-08-07,85964,424210,680496,300628,1027930,259276
"2777",2017-08-08,85970,424240,680543,300649,1028002,259294
"2778",2017-08-09,85976,424270,680591,300670,1028074,259313
"2779",2017-08-10,85982,424299,680639,300691,1028146,259331
"2780",2017-08-11,85988,424329,680687,300712,1028218,259349
"2781",2017-08-12,85994,424359,680734,300733,1028290,259367
"2782",2017-08-13,86000,424389,680782,300754,1028362,259385
"2783",2017-08-14,86006,424418,680830,300775,1028434,259403
"2784",2017-08-15,86012,424448,680877,300796,1028506,259422
"2785",2017-08-16,86018,424478,680925,300817,1028578,259440
"2786",2017-08-17,86024,424508,680973,300838,1028651,259458
"2787",2017-08-18,86030,424537,681021,300860,1028723,259476
"2788",2017-08-19,86036,424567,681068,300881,1028795,259494
"2789",2017-08-20,86042,424597,681116,300902,1028867,259513
"2790",2017-08-21,86048,424627,681164,300923,1028939,259531
"2791",2017-08-22,86054,424656,681212,300944,1029011,259549
"2792",2017-08-23,86060,424686,681259,300965,1029083,259567
"2793",2017-08-24,86066,424716,681307,300986,1029155,259585
"2794",2017-08-25,86072,424746,681355,301007,1029227,259604
"2795",2017-08-26,86078,424775,681402,301028,1029299,259622
"2796",2017-08-27,86084,424805,681450,301049,1029372,259640
"2797",2017-08-28,86090,424835,681498,301070,1029444,259658
"2798",2017-08-29,86096,424865,681546,301091,1029516,259676
"2799",2017-08-30,86102,424894,681593,301113,1029588,259694
"2800",2017-08-31,86108,424924,681641,301134,1029660,259713
"2801",2017-09-01,86114,424954,681689,301155,1029732,259731
"2802",2017-09-02,86120,424984,681737,301176,1029804,259749
"2803",2017-09-03,86126,425013,681784,301197,1029876,259767
"2804",2017-09-04,86132,425043,681832,301218,1029948,259785
"2805",2017-09-05,86138,425073,681880,301239,1030020,259804
"2806",2017-09-06,86145,425103,681927,301260,1030093,259822
"2807",2017-09-07,86151,425132,681975,301281,1030165,259840
"2808",2017-09-08,86157,425162,682023,301302,1030237,259858
"2809",2017-09-09,86163,425192,682071,301323,1030309,259876
"2810",2017-09-10,86169,425222,682118,301344,1030381,259894
"2811",2017-09-11,86175,425251,682166,301366,1030453,259913
"2812",2017-09-12,86181,425281,682214,301387,1030525,259931
"2813",2017-09-13,86187,425311,682262,301408,1030597,259949
"2814",2017-09-14,86193,425341,682309,301429,1030669,259967
"2815",2017-09-15,86199,425370,682357,301450,1030741,259985
"2816",2017-09-16,86205,425400,682405,301471,1030814,260004
"2817",2017-09-17,86211,425430,682452,301492,1030886,260022
"2818",2017-09-18,86217,425460,682500,301513,1030958,260040
"2819",2017-09-19,86223,425489,682548,301534,1031030,260058
"2820",2017-09-20,86229,425519,682596,301555,1031102,260076
"2821",2017-09-21,86235,425549,682643,301576,1031174,260094
"2822",2017-09-22,86241,425579,682691,301598,1031246,260113
"2823",2017-09-23,86247,425608,682739,301619,1031318,260131
"2824",2017-09-24,86253,425638,682787,301640,1031390,260149
"2825",2017-09-25,86259,425668,682834,301661,1031462,260167
"2826",2017-09-26,86265,425698,682882,301682,1031535,260185
"2827",2017-09-27,86271,425727,682930,301703,1031607,260204
"2828",2017-09-28,86277,425757,682977,301724,1031679,260222
"2829",2017-09-29,86283,425787,683025,301745,1031751,260240
"2830",2017-09-30,86289,425817,683073,301766,1031823,260258
"2831",2017-10-01,86295,425846,683121,301787,1031895,260276
"2832",2017-10-02,86301,425876,683168,301808,1031967,260294
"2833",2017-10-03,86307,425906,683216,301829,1032039,260313
"2834",2017-10-04,86313,425936,683264,301851,1032111,260331
"2835",2017-10-05,86319,425965,683312,301872,1032183,260349
"2836",2017-10-06,86325,425995,683359,301893,1032256,260367
"2837",2017-10-07,86331,426025,683407,301914,1032328,260385
"2838",2017-10-08,86337,426055,683455,301935,1032400,260404
"2839",2017-10-09,86343,426084,683503,301956,1032472,260422
"2840",2017-10-10,86350,426114,683550,301977,1032544,260440
"2841",2017-10-11,86356,426144,683598,301998,1032616,260458
"2842",2017-10-12,86362,426174,683646,302019,1032688,260476
"2843",2017-10-13,86368,426203,683693,302040,1032760,260494
"2844",2017-10-14,86374,426233,683741,302061,1032832,260513
"2845",2017-10-15,86380,426263,683789,302082,1032904,260531
"2846",2017-10-16,86386,426293,683837,302104,1032977,260549
"2847",2017-10-17,86392,426322,683884,302125,1033049,260567
"2848",2017-10-18,86398,426352,683932,302146,1033121,260585
"2849",2017-10-19,86404,426382,683980,302167,1033193,260604
"2850",2017-10-20,86410,426412,684028,302188,1033265,260622
"2851",2017-10-21,86416,426442,684075,302209,1033337,260640
"2852",2017-10-22,86422,426471,684123,302230,1033409,260658
"2853",2017-10-23,86428,426501,684171,302251,1033481,260676
"2854",2017-10-24,86434,426531,684218,302272,1033553,260695
"2855",2017-10-25,86440,426561,684266,302293,1033625,260713
"2856",2017-10-26,86446,426590,684314,302314,1033697,260731
"2857",2017-10-27,86452,426620,684362,302335,1033770,260749
"2858",2017-10-28,86458,426650,684409,302357,1033842,260767
"2859",2017-10-29,86464,426680,684457,302378,1033914,260785
"2860",2017-10-30,86470,426709,684505,302399,1033986,260804
"2861",2017-10-31,86476,426739,684553,302420,1034058,260822
"2862",2017-11-01,86482,426769,684600,302441,1034130,260840
"2863",2017-11-02,86488,426799,684648,302462,1034202,260858
"2864",2017-11-03,86494,426828,684696,302483,1034274,260876
"2865",2017-11-04,86500,426858,684743,302504,1034346,260895
"2866",2017-11-05,86506,426888,684791,302525,1034418,260913
"2867",2017-11-06,86512,426918,684839,302546,1034491,260931
"2868",2017-11-07,86518,426947,684887,302567,1034563,260949
"2869",2017-11-08,86524,426977,684934,302588,1034635,260967
"2870",2017-11-09,86530,427007,684982,302610,1034707,260985
"2871",2017-11-10,86536,427037,685030,302631,1034779,261004
"2872",2017-11-11,86542,427066,685078,302652,1034851,261022
"2873",2017-11-12,86549,427096,685125,302673,1034923,261040
"2874",2017-11-13,86555,427126,685173,302694,1034995,261058
"2875",2017-11-14,86561,427156,685221,302715,1035067,261076
"2876",2017-11-15,86567,427185,685268,302736,1035139,261095
"2877",2017-11-16,86573,427215,685316,302757,1035212,261113
"2878",2017-11-17,86579,427245,685364,302778,1035284,261131
"2879",2017-11-18,86585,427275,685412,302799,1035356,261149
"2880",2017-11-19,86591,427304,685459,302820,1035428,261167
"2881",2017-11-20,86597,427334,685507,302842,1035500,261185
"2882",2017-11-21,86603,427364,685555,302863,1035572,261204
"2883",2017-11-22,86609,427394,685603,302884,1035644,261222
"2884",2017-11-23,86615,427423,685650,302905,1035716,261240
"2885",2017-11-24,86621,427453,685698,302926,1035788,261258
"2886",2017-11-25,86627,427483,685746,302947,1035860,261276
"2887",2017-11-26,86633,427513,685793,302968,1035933,261295
"2888",2017-11-27,86639,427542,685841,302989,1036005,261313
"2889",2017-11-28,86645,427572,685889,303010,1036077,261331
"2890",2017-11-29,86651,427602,685937,303031,1036149,261349
"2891",2017-11-30,86657,427632,685984,303052,1036221,261367
"2892",2017-12-01,86663,427661,686032,303073,1036293,261385
"2893",2017-12-02,86669,427691,686080,303095,1036365,261404
"2894",2017-12-03,86675,427721,686128,303116,1036437,261422
"2895",2017-12-04,86681,427751,686175,303137,1036509,261440
"2896",2017-12-05,86687,427780,686223,303158,1036581,261458
"2897",2017-12-06,86693,427810,686271,303179,1036654,261476
"2898",2017-12-07,86699,427840,686319,303200,1036726,261495
"2899",2017-12-08,86705,427870,686366,303221,1036798,261513
"2900",2017-12-09,86711,427899,686414,303242,1036870,261531
"2901",2017-12-10,86717,427929,686462,303263,1036942,261549
"2902",2017-12-11,86723,427959,686509,303284,1037014,261567
"2903",2017-12-12,86729,427989,686557,303305,1037086,261586
"2904",2017-12-13,86735,428018,686605,303326,1037158,261604
"2905",2017-12-14,86741,428048,686653,303348,1037230,261622
"2906",2017-12-15,86748,428078,686700,303369,1037302,261640
"2907",2017-12-16,86754,428108,686748,303390,1037375,261658
"2908",2017-12-17,86760,428137,686796,303411,1037447,261676
"2909",2017-12-18,86766,428167,686844,303432,1037519,261695
"2910",2017-12-19,86772,428197,686891,303453,1037591,261713
"2911",2017-12-20,86778,428227,686939,303474,1037663,261731
"2912",2017-12-21,86784,428256,686987,303495,1037735,261749
"2913",2017-12-22,86790,428286,687034,303516,1037807,261767
"2914",2017-12-23,86796,428316,687082,303537,1037879,261786
"2915",2017-12-24,86802,428346,687130,303558,1037951,261804
"2916",2017-12-25,86808,428375,687178,303579,1038023,261822
"2917",2017-12-26,86814,428405,687225,303601,1038096,261840
"2918",2017-12-27,86820,428435,687273,303622,1038168,261858
"2919",2017-12-28,86826,428465,687321,303643,1038240,261876
"2920",2017-12-29,86832,428494,687369,303664,1038312,261895
"2921",2017-12-30,86838,428524,687416,303685,1038384,261913
"2922",2017-12-31,86844,428554,687464,303706,1038456,261931
"2923",2018-01-01,86850,428583,687511,303727,1038527,261949
"2924",2018-01-02,86856,428613,687558,303748,1038598,261967
"2925",2018-01-03,86862,428642,687605,303768,1038669,261985
"2926",2018-01-04,86868,428671,687652,303789,1038741,262003
"2927",2018-01-05,86874,428701,687699,303810,1038812,262021
"2928",2018-01-06,86880,428730,687747,303831,1038883,262039
"2929",2018-01-07,86886,428759,687794,303852,1038954,262057
"2930",2018-01-08,86892,428789,687841,303872,1039025,262075
"2931",2018-01-09,86898,428818,687888,303893,1039096,262092
"2932",2018-01-10,86903,428848,687935,303914,1039167,262110
"2933",2018-01-11,86909,428877,687982,303935,1039238,262128
"2934",2018-01-12,86915,428906,688029,303956,1039310,262146
"2935",2018-01-13,86921,428936,688076,303976,1039381,262164
"2936",2018-01-14,86927,428965,688123,303997,1039452,262182
"2937",2018-01-15,86933,428994,688170,304018,1039523,262200
